36016,Clayton,AL,-85.4509,31.8874,-6,4
36017,Clio,AL,-85.5904,31.6852,-6,4
36027,Eufaula,AL,-85.1656,31.9051,-6,4
36048,Louisville,AL,-85.5581,31.7943,-6,4
36072,Eufaula,AL,-85.1455,31.8913,-6,4
35034,Brent,AL,-87.2114,32.9357,-6,4
35035,Brierfield,AL,-86.9517,33.0427,-6,4
35042,Centreville,AL,-87.1192,32.9503,-6,4
35074,Green Pond,AL,-87.118,33.2027,-6,4
35184,West Blocton,AL,-87.1369,33.1424,-6,4
35188,Woodstock,AL,-87.15,33.2068,-6,4
36792,Randolph,AL,-86.907,32.8888,-6,4
36793,Lawley,AL,-86.9567,32.8646,-6,4
35013,Allgood,AL,-86.4493,33.9222,-6,4
35031,Blountsville,AL,-86.5686,34.0929,-6,4
35049,Cleveland,AL,-86.5598,33.9778,-6,4
35079,Hayden,AL,-86.7455,33.9534,-6,4
35097,Locust Fork,AL,-86.6261,33.905,-6,4
35121,Oneonta,AL,-86.4741,33.9259,-6,4
35133,Remlap,AL,-86.6008,33.8168,-6,4
36029,Fitzpatrick,AL,-85.8888,32.2165,-6,4
36053,Midway,AL,-85.5315,32.0955,-6,4
36061,Perote,AL,-85.7046,32.0928,-6,4
36089,Union Springs,AL,-85.7149,32.1443,-6,4
36015,Chapman,AL,-86.7343,31.6427,-6,4
36030,Forest Home,AL,-86.8372,31.8501,-6,4
36033,Georgiana,AL,-86.734,31.6287,-6,4
36037,Greenville,AL,-86.6229,31.81,-6,4
36456,Mc Kenzie,AL,-86.7356,31.545,-6,1
36201,Anniston,AL,-85.8382,33.6539,-6,4
36202,Anniston,AL,-85.8378,33.7622,-6,4
36203,Oxford,AL,-85.8328,33.5815,-6,4
36203,Anniston,AL,-85.8328,33.5815,-6,4
36204,Anniston,AL,-85.8378,33.7622,-6,4
36205,Anniston,AL,-85.7933,33.7358,-6,4
36206,Anniston,AL,-85.8389,33.7191,-6,4
36207,Anniston,AL,-85.7137,33.6803,-6,4
36250,Alexandria,AL,-85.8924,33.7808,-6,4
36253,Bynum,AL,-85.8378,33.7622,-6,4
36254,Choccolocco,AL,-85.6991,33.6573,-6,4
36257,De Armanville,AL,-85.8378,33.7622,-6,1
36260,Eastaboga,AL,-85.9608,33.6031,-6,4
36265,Jacksonville,AL,-85.7752,33.831,-6,4
36271,Ohatchee,AL,-86.0254,33.7788,-6,4
36272,Piedmont,AL,-85.646,33.8389,-6,4
36277,Weaver,AL,-85.8107,33.7563,-6,4
36279,Wellington,AL,-85.8927,33.8226,-6,4
36852,Cusseta,AL,-85.2756,32.7831,-6,4
36854,Valley,AL,-85.1749,32.8113,-6,4
36855,Five Points,AL,-85.3243,33.0424,-6,4
36862,Lafayette,AL,-85.4426,32.9252,-6,4
36863,Lanett,AL,-85.2161,32.8616,-6,4
35959,Cedar Bluff,AL,-85.6026,34.2417,-6,4
35960,Centre,AL,-85.6092,34.1116,-6,4
35973,Gaylesville,AL,-85.5589,34.3573,-6,4
35983,Leesburg,AL,-85.7705,34.1911,-6,4
36275,Spring Garden,AL,-85.5521,33.9778,-6,4
35045,Clanton,AL,-86.6425,32.8355,-6,4
35046,Clanton,AL,-86.545,32.9229,-6,4
35085,Jemison,AL,-86.7181,32.9805,-6,4
35171,Thorsby,AL,-86.7158,32.9157,-6,4
36091,Verbena,AL,-86.5114,32.7499,-6,4
36750,Maplesville,AL,-86.8717,32.8045,-6,4
36790,Stanton,AL,-86.8963,32.7332,-6,4
36904,Butler,AL,-88.2064,32.0829,-6,4
36908,Gilbertown,AL,-88.3265,31.8666,-6,4
36910,Jachin,AL,-88.2007,32.0042,-6,4
36912,Lisman,AL,-88.3234,32.2177,-6,4
36913,Melvin,AL,-88.2007,32.0042,-6,4
36915,Needham,AL,-88.3367,31.9879,-6,4
36916,Pennington,AL,-88.049,32.2094,-6,4
36919,Silas,AL,-88.3091,31.7668,-6,4
36921,Toxey,AL,-88.151,31.9155,-6,4
36922,Ward,AL,-88.1476,32.3038,-6,4
36436,Dickinson,AL,-87.7106,31.7635,-6,4
36446,Fulton,AL,-87.72,31.7925,-6,4
36451,Grove Hill,AL,-87.7772,31.7088,-6,4
36482,Whatley,AL,-87.6565,31.6395,-6,4
36524,Coffeeville,AL,-88.0715,31.7843,-6,4
36540,Gainestown,AL,-87.6822,31.4258,-6,4
36545,Jackson,AL,-87.8672,31.5131,-6,4
36727,Campbell,AL,-88.008,31.9213,-6,4
36784,Thomasville,AL,-87.7598,31.9067,-6,4
35082,Hollins,AL,-86.1386,33.1162,-6,4
36251,Ashland,AL,-85.829,33.2474,-6,4
36255,Cragford,AL,-85.7108,33.2171,-6,4
36258,Delta,AL,-85.6793,33.4573,-6,4
36266,Lineville,AL,-85.7346,33.3286,-6,4
36267,Millerville,AL,-85.9418,33.1808,-6,4
36261,Edwardsville,AL,-85.5099,33.7066,-6,4
36262,Fruithurst,AL,-85.4381,33.7717,-6,4
36264,Heflin,AL,-85.5885,33.6115,-6,4
36269,Muscadine,AL,-85.3789,33.7529,-6,4
36273,Ranburne,AL,-85.3786,33.5616,-6,4
36323,Elba,AL,-86.0777,31.4137,-6,4
36330,Enterprise,AL,-85.8421,31.3408,-6,4
36331,Enterprise,AL,-85.9036,31.2978,-6,4
36346,Jack,AL,-85.971,31.5652,-6,4
36351,New Brockton,AL,-85.9404,31.369,-6,4
36453,Kinston,AL,-86.1514,31.1926,-6,4
35616,Cherokee,AL,-87.9724,34.7442,-6,4
35646,Leighton,AL,-87.5221,34.711,-6,4
35660,Sheffield,AL,-87.6971,34.7578,-6,4
35661,Muscle Shoals,AL,-87.6304,34.7561,-6,4
35662,Muscle Shoals,AL,-87.6675,34.7448,-6,4
35674,Tuscumbia,AL,-87.6833,34.6874,-6,4
36401,Evergreen,AL,-86.9258,31.458,-6,4
36429,Brooklyn,AL,-86.7711,31.2627,-6,4
36432,Castleberry,AL,-87.0225,31.2991,-6,4
36454,Lenox,AL,-87.1855,31.3366,-6,4
36473,Range,AL,-87.2137,31.3058,-6,4
36475,Repton,AL,-87.172,31.4256,-6,4
35072,Goodwater,AL,-86.0781,33.0746,-6,4
35089,Kellyton,AL,-86.0484,32.9791,-6,4
35136,Rockford,AL,-86.24,32.878,-6,4
35183,Weogufka,AL,-86.3042,33.0238,-6,4
36026,Equality,AL,-86.1051,32.8139,-6,4
36038,Gantt,AL,-86.4448,31.2609,-6,4
36420,Andalusia,AL,-86.4905,31.2971,-6,4
36442,Florala,AL,-86.3385,31.0172,-6,4
36455,Lockhart,AL,-86.3497,31.0105,-6,4
36467,Opp,AL,-86.2571,31.2799,-6,4
36474,Red Level,AL,-86.6121,31.4399,-6,4
36476,River Falls,AL,-86.4448,31.2609,-6,4
36483,Wing,AL,-86.6293,31.0223,-6,4
36009,Brantley,AL,-86.2743,31.571,-6,4
36028,Dozier,AL,-86.3663,31.5066,-6,4
36034,Glenwood,AL,-86.171,31.6641,-6,4
36041,Highland Home,AL,-86.2971,31.9283,-6,4
36042,Honoraville,AL,-86.3981,31.8784,-6,4
36049,Luverne,AL,-86.2566,31.7074,-6,4
36062,Petrey,AL,-86.2077,31.8488,-6,4
36071,Rutledge,AL,-86.3715,31.7062,-6,4
35019,Baileyton,AL,-86.6213,34.2683,-6,4
35033,Bremen,AL,-87.0043,33.9737,-6,4
35053,Crane Hill,AL,-87.0484,34.0821,-6,4
35055,Cullman,AL,-86.8298,34.1761,-6,4
35056,Cullman,AL,-86.8436,34.1748,-6,4
35057,Cullman,AL,-86.9447,34.0878,-6,4
35058,Cullman,AL,-86.752,34.2098,-6,4
35070,Garden City,AL,-86.7499,34.0058,-6,4
35077,Hanceville,AL,-86.7848,34.0516,-6,4
35083,Holly Pond,AL,-86.6174,34.1901,-6,4
35087,Joppa,AL,-86.5519,34.2837,-6,4
35098,Logan,AL,-87.0266,34.1377,-6,4
35179,Vinemont,AL,-86.9125,34.2621,-6,4
36311,Ariton,AL,-85.7077,31.583,-6,4
36317,Clopton,AL,-85.3911,31.6446,-6,4
36322,Daleville,AL,-85.7305,31.2811,-6,4
36350,Midland City,AL,-85.4938,31.3191,-6,4
36352,Newton,AL,-85.5992,31.3311,-6,4
36360,Ozark,AL,-85.6436,31.4391,-6,4
36361,Ozark,AL,-85.6405,31.4591,-6,4
36362,Fort Rucker,AL,-85.7214,31.348,-6,4
36371,Pinckard,AL,-85.5263,31.3074,-6,4
36374,Skipperville,AL,-85.537,31.5748,-6,4
36701,Selma,AL,-87.0245,32.4197,-6,4
36702,Selma,AL,-87.0211,32.4074,-6,4
36703,Selma,AL,-87.0135,32.4156,-6,4
36758,Plantersville,AL,-86.9475,32.6176,-6,4
36759,Marion Junction,AL,-87.2702,32.4266,-6,4
36761,Minter,AL,-87.0633,32.1899,-6,4
36767,Orrville,AL,-87.2214,32.2949,-6,4
36773,Safford,AL,-87.3693,32.3002,-6,4
36775,Sardis,AL,-86.992,32.2844,-6,4
36785,Tyler,AL,-86.8646,32.3239,-6,4
35961,Collinsville,AL,-85.862,34.268,-6,4
35962,Crossville,AL,-86.0306,34.2588,-6,4
35963,Dawson,AL,-85.9292,34.3568,-6,4
35967,Fort Payne,AL,-85.7124,34.4368,-6,4
35968,Fort Payne,AL,-85.7657,34.4898,-6,4
35971,Fyffe,AL,-85.9288,34.4373,-6,4
35974,Geraldine,AL,-86.024,34.3592,-6,4
35975,Groveoak,AL,-86.04,34.4359,-6,1
35978,Henagar,AL,-85.7274,34.6186,-6,4
35981,Ider,AL,-85.6416,34.7351,-6,4
35984,Mentone,AL,-85.5777,34.5872,-6,4
35986,Rainsville,AL,-85.8446,34.4989,-6,4
35988,Sylvania,AL,-85.7921,34.559,-6,4
35989,Valley Head,AL,-85.6272,34.5697,-6,4
36020,Coosada,AL,-86.3322,32.5056,-6,4
36022,Deatsville,AL,-86.3958,32.6082,-6,4
36024,Eclectic,AL,-86.0316,32.6542,-6,4
36025,Elmore,AL,-86.3161,32.5454,-6,4
36045,Kent,AL,-85.9486,32.619,-6,4
36054,Millbrook,AL,-86.3641,32.4995,-6,4
36078,Tallassee,AL,-85.8978,32.551,-6,4
36080,Titus,AL,-86.2393,32.69,-6,4
36092,Wetumpka,AL,-86.2153,32.5927,-6,4
36093,Wetumpka,AL,-86.0994,32.5622,-6,4
36426,Brewton,AL,-87.0961,31.1294,-6,4
36427,Brewton,AL,-87.0722,31.1052,-6,4
36441,Flomaton,AL,-87.2664,31.0402,-6,4
36502,Atmore,AL,-87.4873,31.0572,-6,4
36503,Atmore,AL,-87.4939,31.0238,-6,4
36504,Atmore,AL,-87.4972,31.0158,-6,4
36543,Huxford,AL,-87.4619,31.2202,-6,4
35901,Gadsden,AL,-85.9246,34.048,-6,4
